871,"Salchicha parrillera, a la parrilla",carnes,405,18.7,34.4,5.2
872,Salchichón,carnes,243,15.3,19.9,0.7
873,"Sesos, crudos",carnes,140,10.9,10.3,1.1
874,"Sesos, hervidos",carnes,147,11.7,10.5,1.5
875,"Ubre, cruda",carnes,230,15.4,18.7,0.0
876,"Vacuno, cortes grasos*, PROME DIO, crudo",carnes,210,20.0,14.4,0.0
877,"Vacuno, cortes grasos*, PROME DIO, hervido",carnes,349,33.4,24.0,0.0
878,"Vacuno, cortes grasos*, PROME DIO, horno/parrilla",carnes,240,26.1,15.1,0.0
879,"Vacuno, cortes magros**, PRO MEDIO, crudo",carnes,138,22.2,5.5,0.0
880,"Vacuno, cortes magros**, PRO MEDIO, hervido",carnes,283,45.2,11.3,0.0
881,"Vacuno, cortes magros**, PRO MEDIO, horno/parrilla",carnes,198,29.5,8.9,0.0
882,"Vacuno, cortes semigrasos***, PROMEDIO, crudo",carnes,176,21.3,10.1,0.0
883,"Vacuno, cortes semigrasos***, PROMEDIO, hervido",carnes,293,35.6,16.8,0.0
884,"Vacuno, cortes semigrasos, (ej: lomo, carne picada especial, roast beef, paleta, bife angosto, tortuguita, palomita), PROMEDIO, horno/parrilla",carnes,225,28.2,12.5,0.0
885,"Vizcacha, cruda",carnes,160,23.9,3.7,7.7
886,"Huevo de codorníz, entero, crudo",huevos,175,13.6,13.3,0.1
887,"Huevo de codorníz, entero, her vido",huevos,175,13.6,13.3,0.1
888,"Huevo de gallina, clara, cruda",huevos,51,11.6,0.2,0.7
889,"Huevo de gallina, clara, hervida",huevos,51,11.6,0.2,0.7
890,"Huevo de gallina, entero, crudo",huevos,156,12.0,11.8,0.4
891,"Huevo de gallina, entero, hervido",huevos,156,12.0,11.8,0.4
892,"Huevo de gallina, yema, cruda",huevos,339,16.6,28.7,3.6
893,"Huevo de gallina, yema, hervida",huevos,339,16.6,28.7,3.6
894,"Abadejo, crudo",pescados y mariscos,72,15.8,0.9,0.2
895,"Almeja, cruda",pescados y mariscos,82,14.7,1.0,3.6
896,"Anchoa, enlatada en aceite",pescados y mariscos,203,28.9,9.7,0.0
897,"Atún, enlatado al natural",pescados y mariscos,86,19.4,1.0,0.0
898,"Atún, enlatado en aceite",pescados y mariscos,190,29.1,8.2,0.0
899,"Atún, lomito fresco, crudo",pescados y mariscos,137,23.3,4.9,0.0
900,"Bocaditos de pescado, prefritos",pescados y mariscos,248,19.0,9.7,21.1
901,"Brótola, cruda",pescados y mariscos,83,17.6,1.2,0.4
902,"Caballa, enlatada",pescados y mariscos,149,23.2,6.3,0.0
903,"Calamar, crudo",pescados y mariscos,99,18.5,1.4,3.1
904,Camarón,pescados y mariscos,91,21.0,0.8,0.0
905,"Cornalitos, crudos",pescados y mariscos,86,16.0,2.2,0.6
906,"Corvina, cruda",pescados y mariscos,97,19.5,1.9,0.4
907,"Dorado, crudo",pescados y mariscos,99,18.8,2.6,0.0
908,"Gatuzo, crudo",pescados y mariscos,72,17.4,0.2,0.1
909,Hamburguesa de pescado (pes cadería),pescados y mariscos,136,23.9,2.5,4.5
910,Kani Kama,pescados y mariscos,96,15.2,0.9,6.9
911,Langostino,pescados y mariscos,96,22.0,0.9,0.0
912,"Lenguado, crudo",pescados y mariscos,88,17.5,1.9,0.2
913,"Mejillón, crudo",pescados y mariscos,83,11.9,2.2,3.7
914,"Merluza, cruda",pescados y mariscos,80,17.1,1.3,0.0
915,Merluza,pescados y mariscos,104,22.2,1.7,0.0
916,"Merluza, enlatada en agua y acei te",pescados y mariscos,170,23.2,8.6,0.0
917,"Milanesa de pescado, prefrita",pescados y mariscos,248,19.0,9.7,21.1
918,"Pacú, crudo",pescados y mariscos,121,20.7,4.2,0.0
919,Pacú,pescados y mariscos,155,26.5,5.4,0.1
920,"Palometa, cruda",pescados y mariscos,215,20.1,14.8,0.4
921,Palometa,pescados y mariscos,277,25.8,19.0,0.9
922,"Pejerrey, crudo",pescados y mariscos,86,18.6,1.2,0.2
923,Pejerrey,pescados y mariscos,110,23.8,1.5,0.3
924,"Pescados de mar (ej: brótola, corvina blanca, gatuso, lenguado, merluza, etc.), PROMEDIO, crudo",pescados y mariscos,80,17.1,1.3,0.0
925,"Pescados de río (ej: dorado, pa lometa, surubí, trucha, etc.), PRO MEDIO, crudo",pescados y mariscos,134,20.2,5.9,0.1
926,"Pollo de mar, crudo",pescados y mariscos,100,20.0,2.0,0.4
927,"Pulpo, crudo",pescados y mariscos,78,14.9,1.0,2.2
928,Rabas (restaurant),pescados y mariscos,259,16.1,14.5,15.9
929,"Sábalo, crudo",pescados y mariscos,148,22.7,6.4,0.0
930,"Salmón blanco, crudo",pescados y mariscos,114,21.6,3.0,0.2
931,"Salmón rosado, crudo",pescados y mariscos,122,20.5,4.4,0.0
932,"Sardinas, enlatadas al natural",pescados y mariscos,170,22.1,9.1,0.0
933,"Sardinas, enlatadas en aceite",pescados y mariscos,202,24.6,11.5,0.0
934,"Surubí, crudo",pescados y mariscos,110,18.2,4.0,0.2
935,"Trucha, cruda",pescados y mariscos,113,20.5,3.5,0.0
